id,donor_id,interest_category,interest_name
k9fp3jvp80,ce99cc30-9478-4212-a40a-69c6ee336dd7,Travel and Exploration,Urban exploration and historical tours
emlql09bni,ce99cc30-9478-4212-a40a-69c6ee336dd7,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
w4itsqw105,52a27cd7-fa27-43ff-8082-7e6067211565,Outdoor Activities,Hiking and nature walks
gxfc9rb0tk,52a27cd7-fa27-43ff-8082-7e6067211565,Travel and Exploration,Ecotourism and sustainable travel
belhq2xwnu,52a27cd7-fa27-43ff-8082-7e6067211565,Reading and Literature,Audio books and storytelling podcasts
toey54ppk9,1ef97db5-3528-4164-a550-4445acf4ac65,Travel and Exploration,Backpacking and adventure travel
nlbizmm91z,1ef97db5-3528-4164-a550-4445acf4ac65,Reading and Literature,Literary analysis and book discussions
19hzbpnv3r,1ef97db5-3528-4164-a550-4445acf4ac65,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
zhahuz12jr,bbf27be0-afe3-4eb4-98e8-d2353663cfcf,Reading and Literature,Reading challenges and book clubs
omdbfprfxg,bbf27be0-afe3-4eb4-98e8-d2353663cfcf,Travel and Exploration,Ecotourism and sustainable travel
w75jvc6er8,ff178aeb-2b27-48a2-8702-26bfb37f008e,Outdoor Activities,"Camping (tent camping, RV camping)"
anr8m2ehxo,0b470338-548c-4ff3-84ec-b51dfb13c44f,Travel and Exploration,Urban exploration and historical tours
p9q74d4d4a,0b470338-548c-4ff3-84ec-b51dfb13c44f,Travel and Exploration,Cruise vacations and sailing adventures
x2ykv2pza5,0b470338-548c-4ff3-84ec-b51dfb13c44f,Reading and Literature,Audio books and storytelling podcasts
pmyctpwb7e,037be562-0921-4828-a51c-e788ce5e37ff,Travel and Exploration,Cruise vacations and sailing adventures
m08lbk95ri,037be562-0921-4828-a51c-e788ce5e37ff,Health & Wellness,Nutrition planning meal prepping
venjh8hfj7,bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,Reading and Literature,Reading challenges and book clubs
hbyec7lfb9,bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,Health and Wellness,Yoga retreats wellness tourism
8bjg64ms51,bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,Travel and Exploration,Cruise vacations and sailing adventures
fn4joxq5sm,d6b929f4-2852-4d6b-b816-2cf7812b7d4f,Travel and Exploration,Cruise vacations and sailing adventures
pivg9k7itp,d6b929f4-2852-4d6b-b816-2cf7812b7d4f,Reading and Literature,Reading challenges and book clubs
ijy4fmxrq4,d6b929f4-2852-4d6b-b816-2cf7812b7d4f,Travel and Exploration,Urban exploration and historical tours
gkakw942wa,38084d37-2d0d-4acd-9da9-d371f32c6b1b,Health and Wellness,Practicing mindfulness meditation
mw8tpvk8as,59bd81b3-8686-4d08-8c1f-0b6dd461c20b,Health and Wellness,Practicing mindfulness meditation
ebkn2ysnr8,59bd81b3-8686-4d08-8c1f-0b6dd461c20b,Travel and Exploration,Road trips and exploring scenic routes
re8khhedqx,59bd81b3-8686-4d08-8c1f-0b6dd461c20b,Outdoor Activities,"Camping (tent camping, RV camping)"
96355feavp,e7736a73-d986-4894-a75d-d7610b8c8e93,Travel and Exploration,Road trips and exploring scenic routes
5qhtpyqytu,c4495c78-e487-465d-aa86-f3e6036910e3,Outdoor Activities,Wilderness survival skills
jqrdjo7k8o,002ee4ed-6085-4969-9cf0-0776607ee397,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
8c03wypwq8,b06e9c18-2542-496f-a9ff-3cd3131a766f,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
xmadoj1cfp,b06e9c18-2542-496f-a9ff-3cd3131a766f,Reading and Literature,Literary analysis and book discussions
wbox60hb8o,8d0b1e25-41a2-4cc9-b3f1-1244d8ad409c,Health and Wellness,Fitness obstacle course races
scsq8tfrdy,8d0b1e25-41a2-4cc9-b3f1-1244d8ad409c,Travel and Exploration,Road trips and exploring scenic routes
hw5qm0bvl5,8e1211cf-8afb-4f56-9748-66d9b1d343ce,Outdoor Activities,"Camping (tent camping, RV camping)"
xyu7yy3zhi,9f2df0b4-dce0-46e8-b77b-96403206cac6,Reading and Literature,Literary analysis and book discussions
rgay0gop37,9f2df0b4-dce0-46e8-b77b-96403206cac6,Reading and Literature,Audio books and storytelling podcasts
4biw4plr3w,9f2df0b4-dce0-46e8-b77b-96403206cac6,Outdoor Activities,"Camping (tent camping, RV camping)"
ex4temta0e,0a414243-d75b-40e2-b980-0ee52544dd21,Reading and Literature,Literary analysis and book discussions
y2qit5h734,a5f80138-2d12-44ef-aa6f-f54480157696,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
e5g6id37bz,a5f80138-2d12-44ef-aa6f-f54480157696,Travel and Exploration,Ecotourism and sustainable travel
3l35ksh9fr,a5f80138-2d12-44ef-aa6f-f54480157696,Reading and Literature,Audio books and storytelling podcasts
8ldwawi8vx,532c2a8c-0662-447a-b806-10b30503a241,Health & Wellness,Nutrition planning meal prepping
dqlt3355kh,f47b43ec-14a5-47b4-a60d-1fcd2af40e60,Health & Wellness,Nutrition planning meal prepping
6ejafmlwsh,f47b43ec-14a5-47b4-a60d-1fcd2af40e60,Travel and Exploration,Cruise vacations and sailing adventures
c4g4alol30,f47b43ec-14a5-47b4-a60d-1fcd2af40e60,Travel and Exploration,Visiting new countries and cultures
03akkf9kcg,84d8063b-ebde-43ad-a92e-9d1bde15ab93,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
w1bdxxls5m,84d8063b-ebde-43ad-a92e-9d1bde15ab93,Outdoor Activities,"Camping (tent camping, RV camping)"
7arujxqupg,627dc70b-1d3d-47be-920f-fb42d68c054e,Outdoor Activities,"Camping (tent camping, RV camping)"
2s6dyp02e0,627dc70b-1d3d-47be-920f-fb42d68c054e,Outdoor Activities,Wilderness survival skills
ugpnot5kio,627dc70b-1d3d-47be-920f-fb42d68c054e,Outdoor Activities,Hiking and nature walks
bfdw37m8gq,f7b53c95-8860-41c7-9311-f82c3ca9a3db,Travel and Exploration,Visiting new countries and cultures
cjlm6q0n9x,a539da1d-97db-4cd3-98f0-40e4de45dbb6,Travel and Exploration,Backpacking and adventure travel
5p0k1949dm,a539da1d-97db-4cd3-98f0-40e4de45dbb6,Reading and Literature,Audio books and storytelling podcasts
myleweo2z6,cbc604d8-d1cd-414f-b43c-a207b27ba22c,Health and Wellness,Practicing mindfulness meditation
gbpizdgty7,cbc604d8-d1cd-414f-b43c-a207b27ba22c,Outdoor Activities,Hiking and nature walks
lqth6vugea,cbc604d8-d1cd-414f-b43c-a207b27ba22c,Health and Wellness,Yoga retreats wellness tourism
erg9bcz415,c04b6345-927e-46ac-8e34-09658f18ee34,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
6ix72szeh3,c04b6345-927e-46ac-8e34-09658f18ee34,Health & Wellness,Nutrition planning meal prepping
mt0wfzga39,c04b6345-927e-46ac-8e34-09658f18ee34,Health and Wellness,Fitness obstacle course races
yqtzmau6hr,31bc4e35-ac69-4186-a76f-3bf9795ba28c,Health & Wellness,Nutrition planning meal prepping
uaiwtb7wyd,31bc4e35-ac69-4186-a76f-3bf9795ba28c,Travel and Exploration,Road trips and exploring scenic routes
3iuys6c2k8,31bc4e35-ac69-4186-a76f-3bf9795ba28c,Outdoor Activities,"Camping (tent camping, RV camping)"
c226rz45zt,dd70c18e-7036-4b1c-99d4-6ac28fe3c24d,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
4qealv6oce,dd70c18e-7036-4b1c-99d4-6ac28fe3c24d,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
csbrond6ln,dd70c18e-7036-4b1c-99d4-6ac28fe3c24d,Outdoor Activities,"Camping (tent camping, RV camping)"
flqs3rxu4v,a74d9e92-ae80-47db-84a3-7d67b990da75,Travel and Exploration,Backpacking and adventure travel
uxnz2i7cpz,a74d9e92-ae80-47db-84a3-7d67b990da75,Reading and Literature,Literary analysis and book discussions
yev8gkstgq,a74d9e92-ae80-47db-84a3-7d67b990da75,Reading and Literature,Reading challenges and book clubs
7j0evc1488,ac0539f5-924e-4cd0-8c25-d4a957f6bf9f,Reading and Literature,Audio books and storytelling podcasts
uh21lenddv,ac0539f5-924e-4cd0-8c25-d4a957f6bf9f,Health and Wellness,Fitness obstacle course races
tjobnwrrox,0c5539c4-61cd-4fb9-bd5e-e210e9e41af6,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
qkiu3i6ptj,0c5539c4-61cd-4fb9-bd5e-e210e9e41af6,Travel and Exploration,Cruise vacations and sailing adventures
kbywt70az5,5541028b-d585-4298-a217-933cce47ecd0,Outdoor Activities,"Camping (tent camping, RV camping)"
s9tupjahwi,5541028b-d585-4298-a217-933cce47ecd0,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
zmh0foj530,a82988f3-1072-485e-9c3a-663039bd92ed,Travel and Exploration,Visiting new countries and cultures
6unx31v3o2,a82988f3-1072-485e-9c3a-663039bd92ed,Travel and Exploration,Ecotourism and sustainable travel
td3ayvj0se,688a6926-1880-4b54-a5f1-dd81b782c79f,Outdoor Activities,"Camping (tent camping, RV camping)"
f1t6adpsn7,0748175f-9a12-4919-8233-33c7b187f869,Health and Wellness,Holistic health practices (acupuncture herbalism)
cbx9488q2u,0748175f-9a12-4919-8233-33c7b187f869,Travel and Exploration,Ecotourism and sustainable travel
ue0eerxc04,6be87429-f4c3-4a4c-b31c-ed500b50e926,Health & Wellness,Nutrition planning meal prepping
1z858da5us,6be87429-f4c3-4a4c-b31c-ed500b50e926,Travel and Exploration,Road trips and exploring scenic routes
95iwkpmsrb,6be87429-f4c3-4a4c-b31c-ed500b50e926,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
s1az7j4nuv,ae408ba4-4e3e-47fe-808c-7f7f4123391f,Outdoor Activities,Wilderness survival skills
wwytg2eupc,ae408ba4-4e3e-47fe-808c-7f7f4123391f,Travel and Exploration,Ecotourism and sustainable travel
gfrage4o6u,ae408ba4-4e3e-47fe-808c-7f7f4123391f,Reading and Literature,Audio books and storytelling podcasts
v4dc3q0ye5,1b0a2e8f-022a-456e-bd21-228a0facad9d,Health and Wellness,Practicing mindfulness meditation
2pmdafbthx,1b0a2e8f-022a-456e-bd21-228a0facad9d,Outdoor Activities,"Camping (tent camping, RV camping)"
b4362z3c0v,1207e494-171a-43c8-ab47-25e2a7c147b8,Reading and Literature,Reading challenges and book clubs
lrik1e78m0,1207e494-171a-43c8-ab47-25e2a7c147b8,Health and Wellness,Yoga retreats wellness tourism
qfo2vmmu1k,1207e494-171a-43c8-ab47-25e2a7c147b8,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
lzujedr3is,8b82192d-a8ac-47b0-8255-94461330dc44,Reading and Literature,Reading challenges and book clubs
v9v3ts1drz,8b82192d-a8ac-47b0-8255-94461330dc44,Outdoor Activities,Hiking and nature walks
8k1y41uy5s,2e876271-f190-466b-89a9-b0840d35949a,Travel and Exploration,Road trips and exploring scenic routes
1iyjsxl1xv,2e876271-f190-466b-89a9-b0840d35949a,Travel and Exploration,Visiting new countries and cultures
rp5bwobn8c,2e876271-f190-466b-89a9-b0840d35949a,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
37ef3ezyrh,b76dfb71-8aed-4c8b-84cd-d0c005b2456c,Travel and Exploration,Backpacking and adventure travel
a0kjwzkmcu,93e87cef-4d3e-4901-b6a8-4c29842becd1,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
s1nsydkn8q,e917b350-36ea-4995-aab6-a3f6f33b1a5a,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
ouao8epz9b,e917b350-36ea-4995-aab6-a3f6f33b1a5a,Health & Wellness,Nutrition planning meal prepping
5v72sn3qph,c175cc75-0e0d-4ed5-9b38-9b9b1bfec567,Travel and Exploration,Ecotourism and sustainable travel
405s42qcx4,c175cc75-0e0d-4ed5-9b38-9b9b1bfec567,Travel and Exploration,Backpacking and adventure travel
rkorw0l36e,ce3c2916-59c0-471b-96da-f857a648ac1a,Reading and Literature,Reading challenges and book clubs
lga5tmlcwj,ce3c2916-59c0-471b-96da-f857a648ac1a,Health and Wellness,Practicing mindfulness meditation
79zwli079f,a4049c9c-5d45-458e-ba64-c75631f4baec,Health and Wellness,Practicing mindfulness meditation
fj8cx28gf4,a4049c9c-5d45-458e-ba64-c75631f4baec,Health and Wellness,Fitness obstacle course races
w3a8zkuoeg,a4049c9c-5d45-458e-ba64-c75631f4baec,Travel and Exploration,Ecotourism and sustainable travel
he2fiw4eye,00dfd0dd-b64f-42df-bf25-4eec7f829f6b,Health and Wellness,Holistic health practices (acupuncture herbalism)
vz1udnq449,00dfd0dd-b64f-42df-bf25-4eec7f829f6b,Outdoor Activities,Wilderness survival skills
9zgf2r2qj2,381ca84e-5029-49fb-b200-a7ce5cd3be94,Reading and Literature,Audio books and storytelling podcasts
3mnzmszahl,5897feec-4546-4099-90f5-57570e5b32d6,Health and Wellness,Fitness obstacle course races
3sxo38dv0o,5897feec-4546-4099-90f5-57570e5b32d6,Travel and Exploration,Urban exploration and historical tours
x44hixmel2,5897feec-4546-4099-90f5-57570e5b32d6,Outdoor Activities,Wilderness survival skills
jojpmrxl92,20c8a983-1235-453a-bc74-11871370a49f,Travel and Exploration,Urban exploration and historical tours
0waq14rw8o,20c8a983-1235-453a-bc74-11871370a49f,Travel and Exploration,Road trips and exploring scenic routes
8ghf7h6kyy,6fbd2461-da38-4274-9625-22efb63951d9,Reading and Literature,Literary analysis and book discussions
itbkwzu4qr,6fbd2461-da38-4274-9625-22efb63951d9,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
nbh13kew2z,6fbd2461-da38-4274-9625-22efb63951d9,Travel and Exploration,Road trips and exploring scenic routes
bc8oz9hnoz,30627a78-b7a4-47e9-8a37-c9540bcdb94d,Outdoor Activities,Hiking and nature walks
gq364ozpoh,30627a78-b7a4-47e9-8a37-c9540bcdb94d,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
2ilus574l1,30627a78-b7a4-47e9-8a37-c9540bcdb94d,Health and Wellness,Yoga retreats wellness tourism
un46qnavia,72cb67ff-562a-49bd-9c31-b8d802b27789,Health and Wellness,Holistic health practices (acupuncture herbalism)
bgw6p1qebv,72cb67ff-562a-49bd-9c31-b8d802b27789,Travel and Exploration,Ecotourism and sustainable travel
2tbn4h6cdu,743429e5-3c4f-4700-b377-cf7e54efe4fd,Health & Wellness,Nutrition planning meal prepping
40xh0fe9tg,743429e5-3c4f-4700-b377-cf7e54efe4fd,Travel and Exploration,Road trips and exploring scenic routes
vsnbieeb0v,743429e5-3c4f-4700-b377-cf7e54efe4fd,Reading and Literature,Reading challenges and book clubs
qw85cm6mev,da9523ff-526f-4e90-8a64-6e5460ed446f,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
yabntpb03d,9fb66deb-131e-4a50-92ec-7800774efade,Outdoor Activities,Hiking and nature walks
x00uhmdm5j,3988e327-1472-419a-b79a-2a712e2bbc66,Health and Wellness,Holistic health practices (acupuncture herbalism)
e5saar3ldr,3988e327-1472-419a-b79a-2a712e2bbc66,Travel and Exploration,Cruise vacations and sailing adventures
14d74lr65t,3988e327-1472-419a-b79a-2a712e2bbc66,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
d3958fjsv0,a3e86fef-69e6-498b-b035-2ba04d12537e,Travel and Exploration,Visiting new countries and cultures
ytof7m1wei,a3e86fef-69e6-498b-b035-2ba04d12537e,Health & Wellness,Nutrition planning meal prepping
xt7r0tn32s,e15a678f-dc7b-4755-8c1c-fe8c102efe32,Outdoor Activities,"Camping (tent camping, RV camping)"
ifu8klypf7,e15a678f-dc7b-4755-8c1c-fe8c102efe32,Health and Wellness,Yoga retreats wellness tourism
v5m57qn4r6,e15a678f-dc7b-4755-8c1c-fe8c102efe32,Travel and Exploration,Ecotourism and sustainable travel
c6e0xdkfh4,97d5488f-081b-4de1-84d9-aca83df5d318,Health and Wellness,Yoga retreats wellness tourism
tiy9e8vuij,79ce593e-4858-4ec1-b3c9-05661e25d4eb,Travel and Exploration,Urban exploration and historical tours
6hld6d7b04,79ce593e-4858-4ec1-b3c9-05661e25d4eb,Health and Wellness,Practicing mindfulness meditation
89svopm7l5,79ce593e-4858-4ec1-b3c9-05661e25d4eb,Reading and Literature,Audio books and storytelling podcasts
83zeti3kw9,3d499e2f-dbdb-4a38-baf2-5d911d0adb2a,Outdoor Activities,Hiking and nature walks
mag5g21wmz,3d499e2f-dbdb-4a38-baf2-5d911d0adb2a,Health and Wellness,Yoga retreats wellness tourism
83h0i8nm4n,3d499e2f-dbdb-4a38-baf2-5d911d0adb2a,Reading and Literature,Literary analysis and book discussions
9j35fjtabp,5db3f904-7c96-4a64-b33c-72c0bec0b119,Health & Wellness,Nutrition planning meal prepping
3h2vgmami8,ebf2c94b-8c05-4f2e-bd2b-95eb54f88ced,Outdoor Activities,"Camping (tent camping, RV camping)"
crfhncxqmx,ebf2c94b-8c05-4f2e-bd2b-95eb54f88ced,Outdoor Activities,Hiking and nature walks
kquiyhiu65,ebf2c94b-8c05-4f2e-bd2b-95eb54f88ced,Travel and Exploration,Visiting new countries and cultures
6f09buej8j,6e3be9f0-50bb-4eb9-afc7-8f626737eda7,Travel and Exploration,Visiting new countries and cultures
b4p9f7hyk4,6e3be9f0-50bb-4eb9-afc7-8f626737eda7,Reading and Literature,Reading challenges and book clubs
qpk6rkpxbz,6e3be9f0-50bb-4eb9-afc7-8f626737eda7,Health and Wellness,Yoga retreats wellness tourism
h4rozs66vw,5bffdb65-9ad8-4439-b35c-f9ededfcac60,Travel and Exploration,Urban exploration and historical tours
po3xe3tqgc,5bffdb65-9ad8-4439-b35c-f9ededfcac60,Outdoor Activities,"Camping (tent camping, RV camping)"
zqqmw9hzrk,42078308-3e2e-4291-8f20-f8816b41fbdb,Travel and Exploration,Cruise vacations and sailing adventures
bigzsnvwjo,42078308-3e2e-4291-8f20-f8816b41fbdb,Health and Wellness,Holistic health practices (acupuncture herbalism)
eo9z52ym3p,9c902b10-3893-42ae-89b4-da4bc5d96a6e,Travel and Exploration,Visiting new countries and cultures
tp9hxjuuqv,56a68870-1ee0-4ce1-bd87-074c6ea5a548,Health and Wellness,Fitness obstacle course races
uuhid48vdb,b1f8517a-b869-4e06-8b12-2f92288a5109,Travel and Exploration,Ecotourism and sustainable travel
w6hixwtxux,b09e6260-1c31-4a39-88b1-4718a37252e8,Travel and Exploration,Road trips and exploring scenic routes
fhy9tg3ocb,b09e6260-1c31-4a39-88b1-4718a37252e8,Travel and Exploration,Cruise vacations and sailing adventures
0v3e3ghu5j,943c953a-9774-4e9d-9f1f-2a4ad560c7ab,Health & Wellness,Nutrition planning meal prepping
2zzq1glp8v,82ba8901-eed5-4abd-93da-aafc04d4c93f,Health and Wellness,Yoga retreats wellness tourism
i3f9tcuenn,2e48d2ec-3f38-4f2a-ab29-8d5860a39d4c,Health and Wellness,Yoga retreats wellness tourism
95bfg32d67,524f2e0b-2bf3-4f93-9d7b-c8084b317610,Travel and Exploration,Ecotourism and sustainable travel
5fuhhq3d71,524f2e0b-2bf3-4f93-9d7b-c8084b317610,Travel and Exploration,Backpacking and adventure travel
o0wdtks79o,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Travel and Exploration,Urban exploration and historical tours
v27rx4bmg3,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
lkj3xgq8vd,c5496821-6d6a-4413-9943-a7b5cd2d9d28,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
q5d1gbujz9,2d46b923-8f88-4c01-97dd-334b2c7d0906,Travel and Exploration,Road trips and exploring scenic routes
w7pf906y9n,7a848901-156d-4441-9762-03cbe822c97b,Health and Wellness,Holistic health practices (acupuncture herbalism)
ppnocm073f,7a848901-156d-4441-9762-03cbe822c97b,Health and Wellness,Fitness obstacle course races
o1irmfckgt,7a848901-156d-4441-9762-03cbe822c97b,Outdoor Activities,Hiking and nature walks
kizirw102l,6421c5a3-431a-4987-9bf3-965132b32b1a,Health and Wellness,Holistic health practices (acupuncture herbalism)
sfv1ho266o,5cdd19df-9a02-4034-866f-f61249e4f911,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
xnpzpqa93x,5cdd19df-9a02-4034-866f-f61249e4f911,Outdoor Activities,"Camping (tent camping, RV camping)"
tfvuawrr1x,5cdd19df-9a02-4034-866f-f61249e4f911,Health and Wellness,Yoga retreats wellness tourism
0oteu9o7g4,82fac26d-2be3-4624-842f-73b74c7f6d98,Outdoor Activities,Hiking and nature walks
o81f8vlhg5,82fac26d-2be3-4624-842f-73b74c7f6d98,Travel and Exploration,Ecotourism and sustainable travel
5syl59gprz,7b38833b-4cf3-4cbc-a4b2-7728f7fdc852,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
c0flg4llal,7b38833b-4cf3-4cbc-a4b2-7728f7fdc852,Health & Wellness,Nutrition planning meal prepping
qash1rstkk,c4fd8158-0bb9-457e-9f57-48ae864c4b70,Travel and Exploration,Road trips and exploring scenic routes
s0bw2i3k9i,c004d851-2dc4-485a-baa3-9a9e44751a2c,Health and Wellness,Practicing mindfulness meditation
f3c7fd2t9f,c004d851-2dc4-485a-baa3-9a9e44751a2c,Health and Wellness,Fitness obstacle course races
c58l1rstxe,c004d851-2dc4-485a-baa3-9a9e44751a2c,Health & Wellness,Nutrition planning meal prepping
ksiq0yk1qj,c4c797d7-45c1-4b91-b1cf-845ba9e6919a,Travel and Exploration,Cruise vacations and sailing adventures
0c7jjyweqz,c4c797d7-45c1-4b91-b1cf-845ba9e6919a,Travel and Exploration,Backpacking and adventure travel
8zz74801gd,c083e157-8020-4908-86a7-9b697f67ebb2,Outdoor Activities,Wilderness survival skills
87x7am451g,d2e1e70c-1220-4fd5-b9ad-3a332285d788,Travel and Exploration,Road trips and exploring scenic routes
u5wpps9ch5,a19e7679-db28-49b6-b11f-44fd4c9b6e81,Health and Wellness,Yoga retreats wellness tourism
cu04j08ue5,a19e7679-db28-49b6-b11f-44fd4c9b6e81,Health & Wellness,Nutrition planning meal prepping
pq7u8jjeu8,d95b3ae3-493c-43f8-b057-28f44f8c8e32,Travel and Exploration,Urban exploration and historical tours
ophcnk8ft0,d95b3ae3-493c-43f8-b057-28f44f8c8e32,Health and Wellness,Fitness obstacle course races
osq50kdvw7,e074ce82-4286-48db-9a11-4631348facf2,Travel and Exploration,Road trips and exploring scenic routes
x8f5tgbi6n,9fe54c1c-2904-4f31-9ad6-f24c2e1bb1f5,Health & Wellness,Nutrition planning meal prepping
8s9noiwd2h,9fe54c1c-2904-4f31-9ad6-f24c2e1bb1f5,Travel and Exploration,Urban exploration and historical tours
crne1hrmh0,9fe54c1c-2904-4f31-9ad6-f24c2e1bb1f5,Travel and Exploration,Road trips and exploring scenic routes
rbcl8adiv8,70415692-1554-4dfe-9446-aa68827a8b6e,Travel and Exploration,Ecotourism and sustainable travel
0661vyl59h,70415692-1554-4dfe-9446-aa68827a8b6e,Outdoor Activities,Hiking and nature walks
5h43n653va,70415692-1554-4dfe-9446-aa68827a8b6e,Travel and Exploration,Cruise vacations and sailing adventures
kfwj3btvn0,09cc5a9d-b3eb-45c6-8203-f3293060a4ba,Outdoor Activities,"Camping (tent camping, RV camping)"
p2jf2wcfdm,09cc5a9d-b3eb-45c6-8203-f3293060a4ba,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
7png9dfnh0,09cc5a9d-b3eb-45c6-8203-f3293060a4ba,Health and Wellness,Practicing mindfulness meditation
77q97m3hik,9832a28e-deb4-4481-9ec3-9c0369107e37,Health and Wellness,Practicing mindfulness meditation
qre5e1u8qu,671ef4c9-18d9-48fd-83f5-e07c757286b1,Health and Wellness,Practicing mindfulness meditation
a5ql89tgyy,671ef4c9-18d9-48fd-83f5-e07c757286b1,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
634r47a87v,a5a5bfad-18db-400a-953c-696823222c96,Health & Wellness,Nutrition planning meal prepping
zrqv12xx31,52902dfb-c5a6-4a76-8260-4fe657d2fbda,Reading and Literature,Reading challenges and book clubs
bb8r32dhy4,52902dfb-c5a6-4a76-8260-4fe657d2fbda,Outdoor Activities,"Camping (tent camping, RV camping)"
h1g7i2nyxs,c6255c8f-5647-4158-9509-a6aa4b3a25c6,Outdoor Activities,"Camping (tent camping, RV camping)"
hek4w16f2f,c6255c8f-5647-4158-9509-a6aa4b3a25c6,Travel and Exploration,Backpacking and adventure travel
4i2tifhx4z,c6255c8f-5647-4158-9509-a6aa4b3a25c6,Travel and Exploration,Ecotourism and sustainable travel
64k439u601,068815af-4e70-447a-b267-8fb55972f649,Reading and Literature,Audio books and storytelling podcasts
3gmwe20zgg,068815af-4e70-447a-b267-8fb55972f649,Outdoor Activities,Hiking and nature walks
rgkba1b6gf,068815af-4e70-447a-b267-8fb55972f649,Health & Wellness,Nutrition planning meal prepping
lpx2l2w8i7,10b493ac-5c91-436e-98c1-57a0283dc589,Travel and Exploration,Urban exploration and historical tours
kizx7eyiyn,10b493ac-5c91-436e-98c1-57a0283dc589,Health and Wellness,Fitness obstacle course races
siodilq5gq,93ace85f-3e3a-4534-a611-970a3f707ced,Outdoor Activities,Hiking and nature walks
q9gdz8t01j,93ace85f-3e3a-4534-a611-970a3f707ced,Reading and Literature,Reading challenges and book clubs
3rlo79unlg,760c8c98-997c-4b79-9db0-82c8eb3efb37,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
7kmn2jmngn,d8bd8f04-f8ee-4301-9b73-89f5bca7dd64,Outdoor Activities,Wilderness survival skills
tbhgc85j8y,d8bd8f04-f8ee-4301-9b73-89f5bca7dd64,Reading and Literature,Literary analysis and book discussions
q82zq1bh6y,d8bd8f04-f8ee-4301-9b73-89f5bca7dd64,Travel and Exploration,Ecotourism and sustainable travel
c239fnugme,6807ee2f-e481-475d-9e34-7a940a273fa4,Health and Wellness,Fitness obstacle course races
048ar8yred,9dc2282b-b259-4048-a57a-84a2c88fe46e,Reading and Literature,Reading challenges and book clubs
h255j21rcc,3e876e2b-9513-4b74-8615-66ea985d7cf2,Travel and Exploration,Visiting new countries and cultures
qvuwvclyl1,e29ab3f5-defc-4a34-933a-055f3f4e3841,Reading and Literature,Reading challenges and book clubs
2l297ybmcy,e29ab3f5-defc-4a34-933a-055f3f4e3841,Outdoor Activities,Wilderness survival skills
wbe9qh7nbo,e29ab3f5-defc-4a34-933a-055f3f4e3841,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
hpxt4jpg4o,2c9141a5-059e-4c4a-9e45-16fcb8dd75f2,Health and Wellness,Practicing mindfulness meditation
ul6j6m5zub,30496670-dc28-45b4-bf30-6d17450a9f45,Travel and Exploration,Road trips and exploring scenic routes
z0rmqkwtpd,82093f81-342e-41aa-a6ec-578a2864a82e,Health and Wellness,Fitness obstacle course races
0qy2ync4oj,71774d31-5012-49e0-a968-230c56573c5b,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
p6g6lt7lqb,68ece8ca-4d44-462c-ad1e-489b9b983d08,Reading and Literature,Audio books and storytelling podcasts
xiac7eilkp,f0e70f75-05b8-4d51-a524-5391e78d8445,Reading and Literature,Audio books and storytelling podcasts
q167ry4pld,3adf7f85-695e-4ad1-ad9f-d4189829e16f,Outdoor Activities,Wilderness survival skills
dpqbt647w7,3adf7f85-695e-4ad1-ad9f-d4189829e16f,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
