donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at
771dc2ea-86d9-4c6a-852f-f6757880da11,1a9c2063-77e6-4681-b33b-dc32fed47752,Fellow Board Member,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
e8693f7e-c9f3-47eb-918b-cb7bdb711aec,e19658e5-b81b-441f-a613-dc3ec6507184,Family - first level,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
23b0d32b-f83d-474b-8315-2f9935e246df,ef55715e-9346-4ae0-a5be-96849a0ec020,Friends with,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
2852573c-f4bc-4907-8202-b5be8a0ccedc,3a9f0539-da30-4630-8247-b158b442c57f,Friends with,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
34220f8f-3c17-45d1-8c72-88ae381a6de8,ca743936-b8a9-4592-a351-b1b7c6578ac6,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
f41f4c35-8d4b-4ad8-8687-880fca1933e6,ca743936-b8a9-4592-a351-b1b7c6578ac6,Reported to,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
93a0a9ef-70d6-43b8-bd43-15d1e06ab8ae,ca743936-b8a9-4592-a351-b1b7c6578ac6,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
aca37f3b-c4c8-46ca-b827-c0c282e44451,405975b3-353c-48f0-aa5e-78c05664b514,Co-worker/Colleague,6,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
1d9bf402-6cff-43ad-86a5-e9df913d4f74,405975b3-353c-48f0-aa5e-78c05664b514,Student/teacher,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
9fc6b3f9-0089-4d57-9f50-90407f10ec84,4dd1701c-060e-446c-815d-bb496dbac2cf,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
50c99fc5-89e6-40af-af3b-9696ea164ec2,4dd1701c-060e-446c-815d-bb496dbac2cf,Reported to,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
d5b4b31e-1a99-4af4-abd5-7303d9917246,4dd1701c-060e-446c-815d-bb496dbac2cf,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
270fc4ae-8d3e-4225-b912-4a16486a8dcc,4dd1701c-060e-446c-815d-bb496dbac2cf,Advisor/Advisee,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
38fe4ce3-ed76-4a64-9653-af4c4923316f,4dd1701c-060e-446c-815d-bb496dbac2cf,Family - extended,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
d7eeceb9-64ef-482e-8bc9-2b14bd4081f7,42b9a85e-17a1-480a-9821-6ab8f0d9ee99,Fellow Committee Member,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
ae5a2c4e-4a02-4338-8702-f53cb2cbcaf1,42b9a85e-17a1-480a-9821-6ab8f0d9ee99,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
ebfb385e-e09c-4872-9d31-7da72e3ca9f2,31ef152b-e2b7-4c0d-b244-34f0d2ab2c7c,Co-founder,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
abd9026d-b0a5-4584-b406-63058e451c08,31ef152b-e2b7-4c0d-b244-34f0d2ab2c7c,Fellow Alumni,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
f709a7dc-bcba-4745-9d4f-e22245837843,d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,Student/teacher,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
5fb9a25a-eb75-4b6c-a18e-c24256c3cb98,d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,Fellow Alumni,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
70e4afbe-e0fb-4e0d-9739-8f87aa81d4d8,d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
1df81b8d-32ee-4c9c-9120-2c842688ff43,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
a6b11b13-a4aa-4d35-8da3-0966a4d0c45b,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Fellow Speaker,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
30e1ca0b-5f92-4c48-9b6f-9e50a8347461,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Reported to,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
6d8ddc47-9cb4-4e5b-9050-8080dcf910de,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
d29a96f2-364d-4b9e-8ada-4fb12f6cb77b,a58bd549-cf1b-44b5-afc1-81d961be3177,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
3b4b90a9-6c32-4336-a943-131527569ef5,a58bd549-cf1b-44b5-afc1-81d961be3177,Fellow Speaker,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
210c134c-b1d6-4987-89a1-8bc60511a383,a58bd549-cf1b-44b5-afc1-81d961be3177,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
0859aa9f-b527-4dda-ab22-2b9f935444e5,a58bd549-cf1b-44b5-afc1-81d961be3177,Mentor/Mentee,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
54dc4f21-5f3c-4192-a4fb-933719df5a54,72dcbaa9-2f99-4ecd-bdb6-c1729a27f9ef,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
a74d9e92-ae80-47db-84a3-7d67b990da75,72dcbaa9-2f99-4ecd-bdb6-c1729a27f9ef,Fellow Speaker,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
5bf1d4e8-8915-43ad-b403-43b982f7a0de,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
9ec5700f-941d-450f-90a0-f38a5ec11d19,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
d0e6fa56-051e-4576-8cf5-a19aa928773d,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
22aa7ff0-91cd-42aa-8a8f-66d4ed7544c6,70e4a70d-9c73-4cd1-8bb9-88217c4b214e,Co-worker/Colleague,6,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
95224d92-d76d-4031-a2dd-e931114cec2e,ef3f7d85-b2db-4966-9582-4acc95f72719,Collaborated with,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
55d8a61e-b644-4f40-87a5-d227b95c8e8b,f7b53c95-8860-41c7-9311-f82c3ca9a3db,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
cc99978a-329c-4a17-bb42-7ec97b74a9cb,f7b53c95-8860-41c7-9311-f82c3ca9a3db,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
c7801749-d138-40e7-8599-d921fb78655e,4ac05beb-094a-4bce-b53a-9fee9d87022e,Family - extended,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
9e313f83-24e9-4d1d-b375-c1c96dea1b8a,4ac05beb-094a-4bce-b53a-9fee9d87022e,Advisor/Advisee,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
5db8cd02-0d7b-4130-8f5a-1956ee454186,4ac05beb-094a-4bce-b53a-9fee9d87022e,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
190e60fa-50fd-4237-b948-cfb1bef2bf26,4ac05beb-094a-4bce-b53a-9fee9d87022e,Advisor/Advisee,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
ed00ad05-a679-4a2e-8e56-44a1a01b9363,d4762591-c36b-44cf-a8f6-de5f90a682b9,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
2340712b-6ff2-419f-8a99-01f4057ee136,d4762591-c36b-44cf-a8f6-de5f90a682b9,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
af14b345-3671-4898-801a-937e4abc77b8,d4762591-c36b-44cf-a8f6-de5f90a682b9,Co-founder,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
facb40a6-0715-4ad5-9c0d-28391a979abe,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
48cabd7f-0340-4676-a9f2-2a096a9cdf9a,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
f9393eab-3e53-4fdb-b583-37524b0c6004,dbb2a09c-7d1c-4117-b0d7-d8451f0d4c2f,Fellow Committee Member,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
c672efb2-4938-40f7-8a3d-4e3c57da2858,8f04dc00-46df-4c2a-a801-d3060f7a275b,Friends with,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
4d25ae34-3926-4ef4-92ea-ff3ff06b26f5,8f04dc00-46df-4c2a-a801-d3060f7a275b,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
cf4cdc7b-768c-4ae2-ac85-35c6c28148ec,8f04dc00-46df-4c2a-a801-d3060f7a275b,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
81e7ea78-d24a-4a28-9a03-4d3aaa986b53,8f04dc00-46df-4c2a-a801-d3060f7a275b,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
777776ff-ba1d-48a6-b706-9bbc05c22efd,8f04dc00-46df-4c2a-a801-d3060f7a275b,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
887d628b-af3a-4f0b-9509-ea82444bcab8,e50c537a-a003-451b-ab4d-ca47db4efc55,Co-worker/Colleague,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
5bf1d4e8-8915-43ad-b403-43b982f7a0de,e50c537a-a003-451b-ab4d-ca47db4efc55,Co-founder,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
f6ccd5df-76a0-4786-8d8f-426e0297d713,e50c537a-a003-451b-ab4d-ca47db4efc55,Advisor/Advisee,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
349a2673-773e-4f72-9bf0-5d12812b83c3,e50c537a-a003-451b-ab4d-ca47db4efc55,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
7327de32-1fb3-477b-867b-85df579bdb79,8de4d78c-0be0-4f3d-992b-cb843c0791a3,Family - extended,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
0be5c044-3228-4950-aeeb-275ac2ccba31,1207e494-171a-43c8-ab47-25e2a7c147b8,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
04346619-f18e-42eb-9374-d60fc94bf18d,c38240bf-f5f0-4643-ba26-3ba9f62f78cc,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
a7699a09-8d6f-42b0-bc81-28bb359b5357,c38240bf-f5f0-4643-ba26-3ba9f62f78cc,Collaborated with,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
19b5b86e-e459-4ee5-9be3-1e07fd2ff7b6,3b024fb9-9c8b-47fb-b2bf-b0b21071c8b2,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
d208a03f-b78c-495c-a604-35cc3068cc53,3b024fb9-9c8b-47fb-b2bf-b0b21071c8b2,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
836e51e5-2668-4cda-974f-1d89d2dc782b,09bd34ec-e321-441d-b6c6-8b630adab478,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
fad2e532-2541-452e-b5f1-83c43ccad175,69cc3dfc-35ac-41bd-9cde-c9eb3f27d8a6,Fellow Committee Member,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
694986ab-fd3e-45bb-b093-7218d7c08813,69cc3dfc-35ac-41bd-9cde-c9eb3f27d8a6,Business Partner,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,69cc3dfc-35ac-41bd-9cde-c9eb3f27d8a6,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
2fe5c101-7d45-4d43-9760-33b83dbcd20a,69cc3dfc-35ac-41bd-9cde-c9eb3f27d8a6,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
d898f586-4baf-408f-9d0f-ad860993e6af,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Reported to,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
59a9c9c0-9076-46c5-ab43-ccd5c3c03cf9,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Family - first level,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
b3ce178d-432b-467f-88a2-c5da90e3133b,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Family - extended,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
9bba45f3-78cd-45bb-b413-66e6cbbb716f,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Collaborated with,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
1d9bf402-6cff-43ad-86a5-e9df913d4f74,96238e52-c177-4aab-9c6e-d1ca3c9afd54,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
d11e0602-7e6f-4cf5-975d-1c6a4fba3bb7,2862a95b-ef8b-4645-b623-103fd42b7e80,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
2340712b-6ff2-419f-8a99-01f4057ee136,2862a95b-ef8b-4645-b623-103fd42b7e80,Co-founder,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
9d54b98c-14e9-4117-8fc9-869d845a4fce,2862a95b-ef8b-4645-b623-103fd42b7e80,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
89588a8a-0afe-43b2-ae7b-861a7e99fff1,2862a95b-ef8b-4645-b623-103fd42b7e80,Co-founder,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
18366e0a-d82e-485e-8dde-059e6463051d,0a81c4d2-4bbb-4f9d-a53a-caf49d5821ce,Advisor/Advisee,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
8a3c4bf8-c292-4711-9331-b35221ad3629,05d13956-e1a5-4ff8-9204-2af2f626d2e7,Collaborated with,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
7bfe650c-c833-4b83-8f58-e7cc56f62046,032be5bb-852d-4ace-a3b4-ec7e72c75126,Co-author,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
51bc23c5-e2f2-45ee-8541-33023c9c6b93,032be5bb-852d-4ace-a3b4-ec7e72c75126,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
139e3c4b-7159-4d2f-9249-cc6462fdef03,032be5bb-852d-4ace-a3b4-ec7e72c75126,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
b3ce178d-432b-467f-88a2-c5da90e3133b,032be5bb-852d-4ace-a3b4-ec7e72c75126,Family - extended,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
dc65e0ca-6293-4ce4-b0b7-61d22044d376,4a6f5289-8477-491c-beec-92c5c1b5c79d,Family - extended,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
e215ac32-7add-4115-a8c9-b9f6d5a3abf3,4a6f5289-8477-491c-beec-92c5c1b5c79d,Fellow Speaker,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
ca0b39d8-bd83-41a0-bf9c-c83600f25c04,16c300e7-5b18-4759-b3a6-e9cd6fc6c7ed,Fellow Committee Member,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
93792167-a15f-4674-ad0d-383ec3e2e196,ec7c6f18-5e97-4fb1-baa9-fec7bbfb696f,Friends with,6,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
82093f81-342e-41aa-a6ec-578a2864a82e,ec7c6f18-5e97-4fb1-baa9-fec7bbfb696f,Reported to,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
8c2a39ba-c546-4520-8415-2d58ced519e5,9c902b10-3893-42ae-89b4-da4bc5d96a6e,Fellow Board Member,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
ccf55cda-2fbf-4629-a215-31f0bbac2c9b,9c902b10-3893-42ae-89b4-da4bc5d96a6e,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
db30a29e-1c37-4b84-9c30-d868bb4d81da,8e8a87d1-c3b8-44e7-8867-e2692e02f190,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
4b0be842-63b2-415b-8762-9407c5bc44ce,8e8a87d1-c3b8-44e7-8867-e2692e02f190,Fellow Committee Member,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
0a7a7de1-80d3-43b8-9168-c7e595aae3f7,8e8a87d1-c3b8-44e7-8867-e2692e02f190,Fellow Board Member,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
18da29d0-0334-4a61-b49f-8e2c644063ae,8e8a87d1-c3b8-44e7-8867-e2692e02f190,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
d11e0602-7e6f-4cf5-975d-1c6a4fba3bb7,e7736a73-d986-4894-a75d-d7610b8c8e93,Mentor/Mentee,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
63b1ff75-692f-4101-af16-96c02d92a449,8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,Fellow Alumni,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
83c1369f-4cc0-4d6b-9ec5-85520c4b2229,8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
110d3cfb-a2b4-4bc5-8b2d-0abf4c670fb7,8a54bd0b-54e1-41ff-8e15-d7b7b38b8a97,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
d0d5eb3f-9819-43e4-93ac-13dafa5571ed,7b1611a8-fac3-47e1-8a59-d329d58504f1,Fellow Alumni,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
4f438c77-8520-494f-92e1-e425e68a534f,7b1611a8-fac3-47e1-8a59-d329d58504f1,Advisor/Advisee,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
d15ec2a6-f8e0-4eb0-983e-57f3f54bd6ba,7b1611a8-fac3-47e1-8a59-d329d58504f1,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
c2621d77-c50a-489e-8458-e08bd895e046,7b1611a8-fac3-47e1-8a59-d329d58504f1,Mentor/Mentee,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
51bc23c5-e2f2-45ee-8541-33023c9c6b93,565628d3-5892-4f3e-bcd3-61600d3181e9,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
f598296f-5282-4087-bc59-9858ea4452f8,565628d3-5892-4f3e-bcd3-61600d3181e9,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
d8bd8f04-f8ee-4301-9b73-89f5bca7dd64,565628d3-5892-4f3e-bcd3-61600d3181e9,Fellow Speaker,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
42695f54-7e3f-4b93-955a-e3a43ebf9573,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Collaborated with,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
cb474fef-8992-4bca-9874-c4ddbf18e5ba,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Student/teacher,8,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
239fb45d-d42a-4bf3-8e86-79d3e552684f,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
ab328f1e-368e-4106-a169-fc18d8930ed2,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Mentor/Mentee,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
5831b241-ec64-421b-aa80-4b802bfed582,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
dad66b35-abae-4363-b38b-b84e0bf7e086,80247eda-f93e-44d1-8627-37839835db21,Fellow Speaker,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
be483ed6-a35a-4be3-8770-b2e5c6e9fa28,80247eda-f93e-44d1-8627-37839835db21,Reported to,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19
8057511f-90a8-435a-bd6f-71ca429a1396,30f6c0e7-913b-4e0f-9330-408e30e46a0f,Fellow Committee Member,5,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
f8289c1d-18c1-415e-b488-d3a7b33bc80d,30f6c0e7-913b-4e0f-9330-408e30e46a0f,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
78f11e9e-afc1-4a1c-9266-f3ee5e2d2933,2af29d54-cb95-484d-a9ed-328441274a6c,Fellow Alumni,3,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
4eaf318a-2cc3-4035-97ef-5fc2dd10d5d3,2af29d54-cb95-484d-a9ed-328441274a6c,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
eaadf81e-7b37-4231-92df-1878e8658235,f06a84ef-14a5-498b-8981-64c372698332,Co-founder,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
befa5b7f-8fa5-462b-afc3-3dba0e8000c9,f06a84ef-14a5-498b-8981-64c372698332,Fellow Committee Member,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
1ccabb0d-8398-49e3-a404-2cf0bdd071af,f06a84ef-14a5-498b-8981-64c372698332,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
d22e37f4-f7e6-4fdb-94a4-43662f53b188,f06a84ef-14a5-498b-8981-64c372698332,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
608ac43e-ed0b-4f70-bbc4-3246df894656,410fa169-fc21-4c6a-b56a-29c5d579e97d,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
8f5ec432-5429-4c19-94de-b2319982c7d4,410fa169-fc21-4c6a-b56a-29c5d579e97d,Co-worker/Colleague,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
3698b8c9-78f7-43b1-b807-6df2b63c3802,410fa169-fc21-4c6a-b56a-29c5d579e97d,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
1268b2c3-f530-4844-b209-135d64acc9a9,410fa169-fc21-4c6a-b56a-29c5d579e97d,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
404da108-b23e-49d4-b688-ef6cd27efdb1,e1834296-55ee-4ca1-b52a-821fe749239c,Family - extended,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
61bf640d-ef78-49cc-bb4f-c9d045902a58,e1834296-55ee-4ca1-b52a-821fe749239c,Family - extended,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
cc69a3b5-489a-49de-9a36-1d9d8eeb3a71,e1834296-55ee-4ca1-b52a-821fe749239c,Friends with,6,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19
e6047c44-ae02-4005-b197-3bc46e03d15c,e1834296-55ee-4ca1-b52a-821fe749239c,Mentor/Mentee,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19
6c1e7e66-3574-42e8-8297-ac0b4fa243a0,e4cd9cf3-b717-4fcb-9390-172fbffc2ab1,Co-author,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19
3c6d6df4-fd43-41f7-a2c1-ce517a65cb3b,e4cd9cf3-b717-4fcb-9390-172fbffc2ab1,Friends with,6,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19
510a83d0-c7ae-437f-a9bb-4f4ced75ab2b,e4cd9cf3-b717-4fcb-9390-172fbffc2ab1,Fellow Alumni,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19
aee8cfca-87db-46d2-b391-e43201444ce6,e4cd9cf3-b717-4fcb-9390-172fbffc2ab1,Fellow Speaker,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
c2fb786b-7820-47e5-b2f6-0f8138c74ce6,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Student/teacher,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19
a310ee6a-1f7a-4d8a-b2bc-e266c9e14e7e,27ca132e-76a8-4dc5-ace2-31ed889c0dfb,Reported to,9,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19
