id,donor_id,influencer_id,relationship_type,relationship_weight,interest_category,created_at,last_interaction_date,is_active
50a8526e-d858-4609-a983-348891b516ad,2df1ebef-9b9d-4b82-bfd9-aa7ee83e84e0,498e29e4-8ff9-455e-9d07-cafab0c11403,Family - first level,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
51c8aa9a-92d0-4691-a756-49f69fe8cf4a,f5356944-e5fe-4c30-8c7b-5fafae4ebd50,fc2976d6-4ed8-4f3c-973f-ca00b2794b52,Student/teacher,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
52ab2d7d-90c6-4027-bb2f-fab494fe49ee,aca37f3b-c4c8-46ca-b827-c0c282e44451,405975b3-353c-48f0-aa5e-78c05664b514,Co-worker/Colleague,6,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
52c159b8-12c4-49b3-9ee2-e1547694b4a7,aaaa5064-6b5a-48c5-92d6-420bb08ed13b,60ad3b01-6542-4e4e-b715-36d7cc9539ae,Fellow Speaker,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
52e8f20f-a441-4059-86f3-ccdf0e01df2a,c20542b0-a3d2-45ca-a121-f6296ef5ae6a,ecd9df79-22a9-416c-a3b7-5a207ccb2e4f,Family - extended,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
531a98ad-cdcd-4504-8d3e-c96c53c3b2d1,19b5c6a3-a4b3-4719-9e86-ce8247452e4e,3fd5da33-92af-46c6-a4e8-4d9b76079863,Mentor/Mentee,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
539aaa40-a156-4791-b89a-5b5f23b04b3b,eb87508b-f4b7-471c-a18d-013d8779f1a9,60ad3b01-6542-4e4e-b715-36d7cc9539ae,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
539db844-5de8-4ca4-8eaf-f4b1bf11171a,528f83b2-0449-4474-bfb9-8e193c4383f0,e45038f7-784f-4e04-a167-9755f22dd960,Business Partner,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
53b327a0-40ca-4655-9147-ee1949430a04,d0a73205-fd69-4997-8000-3e901219b4f2,f4857e78-ad41-427f-ac62-e03e90988960,Co-author,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
53b8a4b4-abc3-40f9-85b0-2458c98a0593,7610d3ae-7730-456e-bb12-37af3a444062,29c2749a-66d4-4d16-9961-cdb8bb8fcb6e,Fellow Committee Member,5,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
540d8d38-5258-4f55-8976-2dd589e2d594,0be5c044-3228-4950-aeeb-275ac2ccba31,1207e494-171a-43c8-ab47-25e2a7c147b8,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5456209e-8c65-41d0-854c-d684df550e77,ec7c6f18-5e97-4fb1-baa9-fec7bbfb696f,fe6a80eb-7747-41f2-9494-461250dfa1f0,Friends with,6,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
55eb85ed-be3f-4f9e-983f-e8b0ee02739f,ad830383-f01e-4a70-aec9-f15b6569ff09,960f3e70-f522-4d2f-bc1f-522024b2a84f,Business Partner,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
55fceb5d-935c-4530-9ac3-8ac17005126a,777776ff-ba1d-48a6-b706-9bbc05c22efd,8f04dc00-46df-4c2a-a801-d3060f7a275b,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5612114c-13cd-4092-ad11-90bc6cd1e723,ee9b6c05-9376-4f00-8ab2-ac02b89a65fe,6402defd-144b-45fb-a5cc-8ff168b4db9a,Fellow Alumni,3,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
567926c6-ccae-4ef8-a004-771c231becd4,239fb45d-d42a-4bf3-8e86-79d3e552684f,fd9f18be-ebde-4b56-8e47-e692f93c65c3,Friends with,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5679d3e2-3459-41de-bbdd-8fa103d99c3b,d29a96f2-364d-4b9e-8ada-4fb12f6cb77b,a58bd549-cf1b-44b5-afc1-81d961be3177,Fellow Speaker,3,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
56dcc5db-3c77-4b5d-b996-69fe2da24ad0,d5a1fc01-bce8-45a1-8854-506d52f03035,a04748ac-7581-436f-9f83-74e49b93ee6b,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
57492b06-b044-46bd-9e20-291658f4cda7,a6b11b13-a4aa-4d35-8da3-0966a4d0c45b,1e312448-db61-4f83-8dd8-88ba89650197,Co-worker/Colleague,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5772df59-ca0c-4355-9856-3f8a82a02216,e6026991-342a-4a96-8aa2-18f1088190d1,ab21b441-6a1f-4c12-b96c-1601d6774fc2,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
57a9829d-a236-468f-ae31-28d51bb15300,ef4a5283-c71a-4937-9056-65c6cca2d956,2dda8be8-0ac6-4ff2-ad09-fcbc3fbf92f2,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
57f4c48b-72c8-46a2-82cd-a0c97499bb43,3d499e2f-dbdb-4a38-baf2-5d911d0adb2a,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Student/teacher,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
58f9f10f-7a5d-4678-8081-aeffd21b1d4e,583ff1e7-c07b-44f2-acb5-d23266975d81,c382a45a-acd9-497d-bfe5-1d12336590c8,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5949d195-4943-4295-b5ed-6c216789b905,9c725bba-b698-4cd0-82b0-e7380d9e7759,65d3d040-2a09-4e55-907d-f4e05106e7ac,Advisor/Advisee,7,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5957973e-7411-4824-8292-030268a5757d,9fc6b3f9-0089-4d57-9f50-90407f10ec84,4dd1701c-060e-446c-815d-bb496dbac2cf,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
597f70c8-c452-4e5e-9e81-bc19adcd8fee,661affd1-8a31-40e0-af92-24e9ea75dbd3,78e7527f-d85a-4433-87e1-59448d3f1c44,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5a664146-f247-4007-8287-b4214fb2750a,b69cb89c-384e-41e2-8caa-30a597f1c06e,8858b229-f760-4d8a-9eb4-7ebe943d5a48,Family - first level,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5a982bd6-b549-4712-9008-da13d090996a,17efca01-b251-4116-af78-e8b0f105c5d6,960f3e70-f522-4d2f-bc1f-522024b2a84f,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5a9fc656-a5a4-489c-ba6a-f94ebb9b89d6,cbc604d8-d1cd-414f-b43c-a207b27ba22c,044b5b1b-62da-4416-aafe-25ea04e084d8,Family - first level,9,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5ae9a470-697b-488f-a430-f7c75ae22280,38fe4ce3-ed76-4a64-9653-af4c4923316f,4dd1701c-060e-446c-815d-bb496dbac2cf,Family - extended,5,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5b0ad822-130f-4731-b74a-943b27a44c81,38084d37-2d0d-4acd-9da9-d371f32c6b1b,72d98ef2-1157-4ac4-b160-3c251f8af2a9,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5b1fd9ad-dce2-49f3-a7f9-db8fa9b5b546,672893de-206f-4505-b474-4362911ef257,6f1c9da4-81d9-4cca-9a8d-8720938c9b80,Student/teacher,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5c0bab1e-3de3-42c7-8368-c2568e2fcc0e,a27f0096-a6ec-4db7-a0b6-231e95621a95,e59b3347-c2d5-4419-a24a-ebd2344e68df,Student/teacher,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5c72c905-006b-4afc-8516-eff5e9895f6c,769f1f98-185a-4d47-b69e-4b033e4d2b3b,91ea5d72-1d40-45c6-a4cb-892ed1484ebe,Advisor/Advisee,7,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5e0dffc8-e91a-4959-8d7c-0ffc46922fca,4037c715-6506-4bde-91c8-d85fd5dd6093,498e29e4-8ff9-455e-9d07-cafab0c11403,Fellow Committee Member,5,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5e187bc5-18e0-41b6-a2ac-2f002079d9ec,9d1a3c93-dfae-4123-b989-8c3ac0e3ecc3,d4984361-7bae-4c1c-aa08-e32a4a3003d6,Fellow Alumni,3,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5e4ce6d8-23ac-433c-babc-636c0518efae,0b2d4489-0c42-4a0c-8861-a46c9a6a0555,735c8f0a-f4c8-47b0-9554-5c4ea7ffe79f,Fellow Alumni,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5e5b1495-249e-4517-b3d4-d480f4a51dd6,eecf58ab-27a5-4cda-a068-d13130ba3c2d,7ccb45c1-0263-4057-856d-605ee6cc6bc9,Co-author,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5e6fd01f-82ea-42e2-b171-f1b6ef9bcd6b,6f787969-9846-4090-85e3-9951c3ae4e34,a77c6909-50e7-4309-bfd6-103f5b5e7fd0,Co-author,7,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5e723f30-9b69-4af8-9ffb-03fedd2142ba,d11e0602-7e6f-4cf5-975d-1c6a4fba3bb7,e7736a73-d986-4894-a75d-d7610b8c8e93,Mentor/Mentee,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5ea37639-62c4-4b9b-a270-a6beb03d7cac,3b92171d-dae9-4b13-8567-c8439b929e43,d934b447-bad2-4be7-beea-784568a2ab04,Fellow Alumni,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
5eae2ad8-8933-4d3f-8a6c-35accac1e4c0,b3ce178d-432b-467f-88a2-c5da90e3133b,032be5bb-852d-4ace-a3b4-ec7e72c75126,Family - extended,5,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
608dde41-c287-42f5-8847-600a1afe5854,a5a5bfad-18db-400a-953c-696823222c96,12b56280-ef2d-4753-807c-a9f958c77a2a,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
60f9b778-8743-4d54-9f33-4ec2202e6207,10858d49-8760-4f06-92d3-0238fcb4db53,6994e448-67f5-4eae-8eaf-ad58dc3400d5,Family - first level,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
61b4237d-d1d9-4a58-b629-dbda13ba9573,bcea157f-f45e-442b-ae81-b447e258bf2f,b6e5979f-6ed6-4e33-a50f-981a7637b212,Co-worker/Colleague,6,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
620f0c3f-5c19-451e-a4e6-6f2803eac6fe,ffa95ec2-5546-4bef-b196-cb9cd63820c7,c2929836-84e2-4733-8c65-1035d01c588a,Family - first level,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
624bb5db-ace8-4f61-86c0-0ba117556bdc,4d887c2a-ad0c-4840-8cb4-51e7fb1c0dbc,2b4d1634-1bb7-4d56-981b-16b714732f0c,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
62cd7a29-c8d1-4962-b0bd-493f0b8c2ee8,2fa75d45-d967-443b-8671-15d8d6d1b658,ab8efba9-e14f-47af-aee3-9c033bd5f70e,Reported to,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
638178da-16ce-41ab-beee-d6ae0540451f,9d804c3d-a4a4-4dea-940f-60c0d7b74419,f70b88bf-14ab-4d03-968a-4461fa37fd0e,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
63897a41-0d28-403f-9b63-935ef45de9e6,6c1b7af1-d7c8-480e-9e0d-7a7c4e37c62e,f4857e78-ad41-427f-ac62-e03e90988960,Fellow Alumni,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
63d0e149-7b2b-4ef2-a92c-96476a617441,e0433c78-4d32-46af-9436-c2668a0ac104,b267e252-bc36-4817-ac07-e1f07ce173d4,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6467cff2-0cec-4b3a-810a-c16e45d49093,5fb9a25a-eb75-4b6c-a18e-c24256c3cb98,d3c6532f-c6a0-4e10-b8e6-f6f5979ae7de,Fellow Alumni,3,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
64b0c6f7-d5ea-4790-a347-abcc0e6bea93,ed00ad05-a679-4a2e-8e56-44a1a01b9363,d4762591-c36b-44cf-a8f6-de5f90a682b9,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
64c67dda-9e15-4786-ac26-5047474175da,c7801749-d138-40e7-8599-d921fb78655e,d0e6fa56-051e-4576-8cf5-a19aa928773d,Fellow Speaker,3,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
65230ba8-aa20-4e19-9514-dc44fbfa1c1c,8e8a87d1-c3b8-44e7-8867-e2692e02f190,daaa7116-a311-4aed-93b3-500e1302e814,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
653a103b-7012-40e0-b13d-be3f45e0f1f3,6522c11f-1206-4ee3-827e-1e0484aa132c,a0bb9600-8861-41ed-a92b-c5e83d88e1ab,Co-worker/Colleague,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6542de9b-5998-4bb6-b922-127bab2f9c66,349a2673-773e-4f72-9bf0-5d12812b83c3,e50c537a-a003-451b-ab4d-ca47db4efc55,Co-founder,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
65a94a14-4c3e-4a79-a50b-2117e2db1d63,8b8d9716-7635-48b3-ad79-25f8dfee94eb,6402defd-144b-45fb-a5cc-8ff168b4db9a,Mentor/Mentee,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
65dacf76-9cc3-4c7c-94ed-3e1b6cab115c,df32676b-ef3d-44dd-8366-fc3671b3baaf,69db4a94-2f02-4689-999c-5300dacf8d61,Business Partner,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
664116fa-eeb9-409e-a9cf-b50e073439fa,ef4a5283-c71a-4937-9056-65c6cca2d956,5f8a6ea4-f0a2-4b98-bbbc-3503bb1d120f,Student/teacher,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6706c4a2-20ea-496b-8ddf-5fc8704971ce,a6b11b13-a4aa-4d35-8da3-0966a4d0c45b,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Fellow Speaker,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6725cbcb-3492-4888-bce7-f000283323e9,f709a7dc-bcba-4745-9d4f-e22245837843,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Co-founder,9,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
673b9006-caf9-4a33-acc3-b3c17e6676bb,139e3c4b-7159-4d2f-9249-cc6462fdef03,032be5bb-852d-4ace-a3b4-ec7e72c75126,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6740b967-b5cb-4779-a5b1-ded7c2d195a4,10e1ef02-03fe-4e56-b660-62229ce21722,613675aa-9e33-4d93-89a2-22f0d4207036,Fellow Board Member,8,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
67e6b006-aa9f-422d-8a65-f82b057afff4,7628f5d1-ef0b-4b75-a7bd-dec5ae88850d,6de69601-efe5-48d8-bb80-ed5bd67d90d0,Co-founder,9,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6896a727-c61a-474e-b80a-e0220fefb6c1,22a95572-8268-405c-ab4b-a9019a947a66,16e43025-10f1-42e6-9793-e0e2f333d79c,Fellow Board Member,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
68b9a398-5d5c-407c-8482-877c4f02c81f,9f2df0b4-dce0-46e8-b77b-96403206cac6,5087d838-7069-4676-80de-9914fee3eb7f,Co-worker/Colleague,6,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
694343bf-7f36-4317-9271-a31576ac666d,955f0ade-074f-4393-b25a-b570d0313e9f,8a2c1ea1-5ed2-4584-8949-409e4f6c61f5,Collaborated with,8,Travel and Exploration: Visiting new countries and cultures,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6ab96d1e-0ef3-4984-9be1-55becf76b21c,c6a00161-86b7-44f6-b088-57742be3b16a,dd601c90-61fb-419a-b070-bd0c79ee5895,Business Partner,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6b6940f8-0960-4d51-930d-ea8a0ead5265,65f81cdc-25e1-46cc-8b49-d6fce989a1e7,c710a691-e490-4ec0-acfd-6cd9d64147b7,Advisor/Advisee,7,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6bd10b73-6410-41ef-be08-946d52486188,2d9a78c4-6526-4d43-b065-62614cdd999f,3fd5da33-92af-46c6-a4e8-4d9b76079863,Family - extended,5,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6c5a3499-aca1-48ae-b404-1f6b97b88bd4,1207e494-171a-43c8-ab47-25e2a7c147b8,7f91ada6-c58d-47bf-9f45-940282f6a292,Family - first level,9,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6c6d0cc9-a7e4-496b-9c36-a06958222eb5,2340712b-6ff2-419f-8a99-01f4057ee136,d4762591-c36b-44cf-a8f6-de5f90a682b9,Business Partner,9,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6daceddf-3299-4501-a2c9-257972f4d159,8704d5c9-45c8-4c26-bb80-d27b816690de,bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,Fellow Committee Member,5,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6e270b2e-c082-4006-a6e4-8ea5a7d6e6fe,67361d60-6e28-47b1-898f-8121f4a432dc,c710a691-e490-4ec0-acfd-6cd9d64147b7,Fellow Board Member,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6e31db20-665b-4657-9a54-40e855b24e47,4f438c77-8520-494f-92e1-e425e68a534f,7b1611a8-fac3-47e1-8a59-d329d58504f1,Advisor/Advisee,7,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6efde20e-12fd-4026-ac1b-ba2a5ac3e850,28b1a9f3-fa88-4856-83e5-08e32984df79,a0bb9600-8861-41ed-a92b-c5e83d88e1ab,Advisor/Advisee,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6f40d8e9-fe09-48e1-b2c5-574841cc8634,1ddf3108-4cbb-47d6-bd6c-eba7931a856d,e45038f7-784f-4e04-a167-9755f22dd960,Student/teacher,8,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
6fa75aa9-8b26-4975-8286-2b6a88beee98,ba3c1351-1299-4e46-b9cc-1c94b08ec5cd,5ab17456-cc3d-456c-85a4-012e9d2ed334,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
71c65f40-1b47-4198-8584-518116ea40a4,9d54b98c-14e9-4117-8fc9-869d845a4fce,2862a95b-ef8b-4645-b623-103fd42b7e80,Collaborated with,8,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
72928003-5dc4-4b89-a8d5-9fa91c709b3b,17efca01-b251-4116-af78-e8b0f105c5d6,943c953a-9774-4e9d-9f1f-2a4ad560c7ab,Student/teacher,8,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
738186f0-74e9-4833-98c6-92720fb4d20c,f8289c1d-18c1-415e-b488-d3a7b33bc80d,30f6c0e7-913b-4e0f-9330-408e30e46a0f,Fellow Board Member,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
74a968bf-4dc8-4d1f-a033-fa0034f3391d,ea682350-387b-4ae0-8b43-2a130bd135c3,3bc42d1e-d7a7-467b-9657-4ba80a9435c8,Advisor/Advisee,7,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
74e725ab-2d58-44ad-9e3c-4630976632f5,ae5a2c4e-4a02-4338-8702-f53cb2cbcaf1,42b9a85e-17a1-480a-9821-6ab8f0d9ee99,Fellow Board Member,8,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7594880a-f087-45fc-ba7d-73eb7277abf9,4b5f52f1-9647-4b96-89ac-08676aab1999,d7f939be-8652-4c15-9838-cc4a9f665f94,Co-worker/Colleague,6,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
75d8ca1e-bd8a-4cd4-894a-6f034ac69ea1,4b1ece72-bae2-4eb6-bf97-44a82181ea1b,b2111976-8e3c-4d39-809c-b5937acdd146,Co-author,7,"Reading and Literature: Poetry and poetic forms (haiku, sonnets, free verse)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
77372e10-5b31-4ec6-8006-d425a7e93bf5,0178e78b-ca2b-4c1d-8478-c54d654da361,044b5b1b-62da-4416-aafe-25ea04e084d8,Business Partner,9,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
77b2ec82-14eb-4a8b-97ee-4bbee6447b98,04346619-f18e-42eb-9374-d60fc94bf18d,c38240bf-f5f0-4643-ba26-3ba9f62f78cc,Reported to,9,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7929cb10-d1bc-4b01-b125-a66e1959c585,177d7144-f619-4b7f-a4ee-0ba709093065,11e3a800-8996-45a3-856f-a73d49ddaa84,Fellow Alumni,3,Health and Wellness: Yoga retreats and wellness tourism,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
79965653-ae84-4125-a820-d9036da461c3,d0d5eb3f-9819-43e4-93ac-13dafa5571ed,7b1611a8-fac3-47e1-8a59-d329d58504f1,Fellow Alumni,3,"Technology and Gaming: Video gaming (console gaming, PC gaming)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7a01ba75-5144-4cbe-8bfd-f1a3d7843f07,a91c7a41-981c-4ee3-ac0f-45a5e6740ed1,69db4a94-2f02-4689-999c-5300dacf8d61,Co-author,7,"Outdoor Activities: Camping (tent camping, RV camping)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7aa5ce8f-d8df-4a2c-b0c9-37b9b1ecaf70,406e2628-55da-41c9-bdd8-e64c31ff7614,d0a73205-fd69-4997-8000-3e901219b4f2,Friends with,6,Cooking and Baking: Culinary arts and gourmet cooking,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7ae09e1d-d679-42a4-aff1-993d6284e62e,18da29d0-0334-4a61-b49f-8e2c644063ae,8e8a87d1-c3b8-44e7-8867-e2692e02f190,Family - extended,5,Travel and Exploration: Backpacking and adventure travel,2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
7b923197-c5ee-4940-8ca6-0a3fe2ac2b28,bd0fa4bd-f1fb-47a4-ba95-a5c46309e613,34220f8f-3c17-45d1-8c72-88ae381a6de8,Student/teacher,8,"Creative Arts: Painting (oil painting, watercolor, acrylics)",2025-08-30 16:04:19,2025-11-27 10:31:13.240475,true
